received_date,application_status,denial_reason,exception_comments,twp_status
2005-03-19,DENIED,,,
2008-07-21,APPROVED,,,Inactive
2008-07-21,APPROVED,,,
2009-07-21,APPROVED,,,Inactive
2009-07-21,APPROVED,,,"In Progress"
2021-11-18,DENIED,,,
2012-07-21,APPROVED,,,"In Progress"
2012-07-21,APPROVED,,,"In Progress"
2001-08-18,DENIED,,,
2027-08-19,DENIED,,,
2017-04-19,DENIED,,,
2012-07-21,APPROVED,,,"In Progress"
2013-07-21,APPROVED,,,"In Progress"
2013-07-21,APPROVED,,,
2013-07-21,APPROVED,,,"In Progress"
2013-07-21,APPROVED,,,"In Progress"
2013-07-21,APPROVED,,,"In Progress"
2013-07-21,APPROVED,,,"In Progress"
2014-07-21,APPROVED,,,"In Progress"
2014-07-21,APPROVED,,,"In Progress"
2015-07-21,APPROVED,,,"In Progress"
2015-07-21,APPROVED,,,"In Progress"
2016-07-21,APPROVED,,,"In Progress"
2016-07-21,APPROVED,,,
2019-07-21,APPROVED,,,"In Progress"
2020-07-21,APPROVED,,,"In Progress"
2021-07-21,APPROVED,,,"In Progress"
2021-07-21,APPROVED,,,"In Progress"
2015-12-20,DENIED,,,
2022-07-21,APPROVED,,,
2022-07-21,APPROVED,,,"In Progress"
2022-07-21,APPROVED,,,"In Progress"
2023-07-21,APPROVED,,,"In Progress"
2023-07-21,APPROVED,,,"In Progress"
2025-07-21,APPROVED,,,"In Progress"
2026-07-21,APPROVED,,,"In Progress"
2026-07-21,APPROVED,,,"In Progress"
2026-07-21,APPROVED,,,
2026-07-21,APPROVED,,,"In Progress"
2026-07-21,APPROVED,,,"In Progress"
2027-07-21,APPROVED,,,"In Progress"
2027-07-21,APPROVED,,,
2027-07-21,APPROVED,,,"In Progress"
2028-07-21,APPROVED,,,"In Progress"
2028-07-21,APPROVED,,,"In Progress"
1931-07-21,APPROVED,,,Inactive
2002-08-21,APPROVED,,,"In Progress"
2003-08-21,APPROVED,,,"In Progress"
2023-11-18,DENIED,,,
2003-08-21,APPROVED,,,
2003-12-19,DENIED,,,
2003-08-21,APPROVED,,,"In Progress"
2004-08-21,APPROVED,,,"In Progress"
2004-08-21,APPROVED,,,"In Progress"
2004-08-21,APPROVED,,,
2005-08-21,APPROVED,,,"In Progress"
2006-08-21,APPROVED,,,
2007-08-21,APPROVED,,,"In Progress"
2007-08-21,APPROVED,,,"In Progress"
2008-08-21,APPROVED,,,"In Progress"
2009-08-21,APPROVED,,,
2009-08-21,APPROVED,,,
2010-08-21,APPROVED,,,
2010-08-21,APPROVED,,,"In Progress"
2024-08-21,DENIED,,,
2010-08-21,APPROVED,,,"In Progress"
2012-08-21,APPROVED,,,"In Progress"
2012-08-21,APPROVED,,,"In Progress"
2013-08-21,APPROVED,,,
2014-08-21,APPROVED,,,"In Progress"
2010-09-19,DENIED,,,
2015-08-21,APPROVED,,,"In Progress"
2015-08-21,APPROVED,,,"In Progress"
2016-08-21,APPROVED,,,"In Progress"
2016-08-21,APPROVED,,,
2017-08-21,APPROVED,,,"In Progress"
2018-08-21,APPROVED,,,"In Progress"
2018-08-21,APPROVED,,,
2019-08-21,APPROVED,,,"In Progress"
2022-08-21,APPROVED,,,"In Progress"
2022-08-21,APPROVED,,,"In Progress"
2022-08-21,APPROVED,,,
2023-08-21,APPROVED,,,
2024-08-21,APPROVED,,,"In Progress"
2024-08-21,APPROVED,,,
2024-08-21,APPROVED,,,"In Progress"
2026-08-21,APPROVED,,,
2026-08-21,APPROVED,,,"In Progress"
2027-08-21,APPROVED,,,
2029-08-21,APPROVED,,,"In Progress"
2001-09-21,APPROVED,,,
2001-09-21,APPROVED,,,"In Progress"
2002-09-21,APPROVED,,,
2008-09-21,APPROVED,,,"In Progress"
2008-09-21,APPROVED,,,"In Progress"
2009-09-21,APPROVED,,,"In Progress"
2009-09-21,APPROVED,,,"In Progress"
2022-11-18,DENIED,,,
2009-09-21,APPROVED,,,
2009-09-21,APPROVED,,,"In Progress"
2004-09-20,DENIED,,,
2001-09-20,DENIED,,,
2008-10-20,DENIED,,,
2002-12-20,DENIED,,,
2016-12-20,DENIED,,,
2011-09-21,APPROVED,,,"In Progress"
2019-01-21,DENIED,,,
2014-09-21,APPROVED,,,
2014-09-21,APPROVED,,,
2014-09-21,APPROVED,,,"In Progress"
2015-09-21,APPROVED,,,"In Progress"
2015-09-21,APPROVED,,,"In Progress"
2017-09-21,APPROVED,,,
2017-09-21,APPROVED,,,"In Progress"
2020-09-21,APPROVED,,,
2020-09-21,APPROVED,,,
2020-09-21,APPROVED,,,"In Progress"
2021-09-21,APPROVED,,,"In Progress"
2013-10-20,DENIED,,,
2021-09-21,APPROVED,,,"In Progress"
2014-09-21,DENIED,,,
2027-09-21,APPROVED,,,
2028-09-21,APPROVED,,,"In Progress"
2028-09-21,APPROVED,,,
2001-10-21,APPROVED,,,
2024-06-20,DENIED,,,
2004-10-21,APPROVED,,,
2004-10-21,APPROVED,,,"In Progress"
2006-03-20,DENIED,,,
2005-10-21,APPROVED,,,
2005-10-21,APPROVED,,,
2007-10-21,APPROVED,,,
2007-10-21,APPROVED,,,
2007-10-21,APPROVED,,,
2008-10-21,APPROVED,,,
2012-09-18,DENIED,,,
2013-10-21,APPROVED,,,"In Progress"
2015-10-21,APPROVED,,,
2017-10-21,APPROVED,,,"In Progress"
2019-10-21,APPROVED,,,
2020-10-21,APPROVED,,,
2020-10-21,APPROVED,,,
2027-09-18,DENIED,,,
2019-09-19,DENIED,,,
2020-10-21,APPROVED,,,
2020-10-21,APPROVED,,,
2020-10-21,APPROVED,,,Inactive
2021-10-21,APPROVED,,,
2001-11-21,APPROVED,,,
2001-11-21,APPROVED,,,
2001-11-21,APPROVED,,,
2001-04-21,DENIED,,,
2010-06-21,DENIED,,,
2001-11-21,APPROVED,,,
2002-11-21,APPROVED,,,
2002-11-21,APPROVED,,,
2003-11-21,APPROVED,,,
2003-11-21,APPROVED,,,
2003-11-21,APPROVED,,,
2005-11-21,APPROVED,,,
1770-07-07,,,,
2005-11-21,APPROVED,,,
2008-11-21,APPROVED,,,
2008-11-21,APPROVED,,,
2008-11-21,APPROVED,,,
2009-11-21,APPROVED,,,
2009-11-21,APPROVED,,,
2010-11-21,APPROVED,,,
2010-11-21,APPROVED,,,
2017-11-21,APPROVED,,,
2017-11-21,APPROVED,,,
2017-11-21,APPROVED,,,
2023-11-21,APPROVED,,,
2023-11-21,APPROVED,,,
2010-03-21,DENIED,,,
2015-06-21,DENIED,,,
2023-11-21,APPROVED,,,
2029-11-21,APPROVED,,,
1930-11-21,APPROVED,,,
1930-11-21,APPROVED,,,
1930-11-21,APPROVED,,,
1930-11-21,APPROVED,,,
2001-12-21,APPROVED,,,
2001-12-21,APPROVED,,,
2002-12-21,APPROVED,,,
2004-12-21,APPROVED,,,
2006-12-21,APPROVED,,,
2007-12-21,APPROVED,,,
2008-12-21,APPROVED,,,
2008-12-21,APPROVED,,,
2013-12-21,APPROVED,,,
2013-12-21,APPROVED,,,
2013-12-21,APPROVED,,,
2014-12-21,APPROVED,,,
2016-12-21,APPROVED,,,
2024-11-21,DENIED,,,
2022-12-21,APPROVED,,,
2004-01-22,APPROVED,,,
2008-02-22,APPROVED,,,"In Progress"
2022-03-02,APPROVED,,,
2022-03-02,APPROVED,,,
2022-03-02,APPROVED,,,
2022-03-02,APPROVED,,,
2022-05-02,APPROVED,,,
2022-03-03,APPROVED,,,
2022-03-03,APPROVED,,,
2022-03-03,APPROVED,,,
2022-03-03,APPROVED,,,
2015-05-20,DENIED,,,
2020-11-20,DENIED,,,
2023-12-20,DENIED,,,
2022-03-03,APPROVED,,,
2004-02-21,DENIED,,,
2006-10-21,DENIED,,,
2022-03-03,APPROVED,,,
2022-05-03,APPROVED,,,
2022-05-03,"IN PROGRESS",,,
2022-05-04,DENIED,,,
2022-04-05,APPROVED,,,
2022-04-05,APPROVED,,,
2022-04-05,APPROVED,,,
2022-04-05,APPROVED,,,
2022-04-05,APPROVED,,,
2022-03-07,APPROVED,,,
2022-04-07,APPROVED,,,
2022-04-07,APPROVED,,,
2022-04-07,APPROVED,,,
2022-04-07,APPROVED,,,
2022-02-08,DENIED,,,
2021-10-20,DENIED,,,
2022-03-09,APPROVED,,,
2026-01-21,DENIED,,,
2019-07-19,DENIED,,,Inactive
2022-03-09,APPROVED,,,
2022-03-09,APPROVED,,,
2022-05-09,APPROVED,,,
2022-05-09,APPROVED,,,
2022-03-10,APPROVED,,,
2022-02-01,APPROVED,,,
2022-02-01,APPROVED,,,
2022-03-11,APPROVED,,,
2022-05-11,APPROVED,,,
2022-05-12,APPROVED,,,
2022-05-12,APPROVED,,,
2004-02-21,DENIED,,,
2022-05-12,APPROVED,,,
2018-03-21,DENIED,,,
2022-05-12,APPROVED,,,
2022-05-12,APPROVED,,,
2022-01-14,APPROVED,,,
2022-02-14,APPROVED,,,
2022-02-14,APPROVED,,,
2014-08-20,DENIED,,,
2028-08-20,DENIED,,,
2022-02-14,APPROVED,,,
2022-02-14,APPROVED,,,
2022-03-14,APPROVED,,,
2022-03-14,APPROVED,,,
2022-03-14,APPROVED,,,
2022-03-14,APPROVED,,,
2022-03-14,APPROVED,,,
2022-03-14,APPROVED,,,
2022-04-14,APPROVED,,,
2001-12-21,DENIED,,,
2022-04-14,APPROVED,,,
2022-02-17,APPROVED,,,
2022-02-17,APPROVED,,,
2022-05-17,APPROVED,,,
2022-04-19,APPROVED,,,
2022-04-19,APPROVED,,,
2022-04-19,APPROVED,,,
2022-04-19,APPROVED,,,
2022-04-19,APPROVED,,,
2022-04-19,APPROVED,,,
1770-07-07,APPROVED,,,
2004-12-14,APPROVED,,,
2022-01-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
2022-03-21,APPROVED,,,
1930-03-21,DENIED,,,
2022-03-22,APPROVED,,,
2022-03-22,APPROVED,,,
2022-01-24,APPROVED,,,
2022-01-24,APPROVED,,,
2020-02-21,DENIED,,,
1931-03-20,DENIED,,,
2022-01-24,APPROVED,,,
2022-01-24,APPROVED,,,
2014-06-21,DENIED,,,
2027-05-21,DENIED,,,
2006-05-21,DENIED,,,
2022-01-24,APPROVED,,,
2022-01-24,APPROVED,,,
2022-01-24,APPROVED,,,
2022-01-24,APPROVED,,,
2022-01-25,APPROVED,,,
2005-03-20,DENIED,,,
2022-05-25,APPROVED,,,
2022-05-25,APPROVED,,,
2022-01-20,DENIED,,,
2022-05-25,APPROVED,,,
2008-10-21,DENIED,,,
2005-09-21,DENIED,,,
2022-05-25,APPROVED,,,
2022-05-25,APPROVED,,,
2022-05-26,APPROVED,,,
2022-05-26,APPROVED,,,"Previously approved Oct 26, 2021"
2022-05-26,APPROVED,,,
2022-05-26,DENIED,,,
2022-05-26,APPROVED,,,
2022-01-27,APPROVED,,,
2022-04-27,APPROVED,,,
2020-08-19,DENIED,,,
2022-04-27,APPROVED,,,
2022-04-27,APPROVED,,,
2022-04-27,APPROVED,,,
2026-11-19,DENIED,,,
2018-08-19,DENIED,,,
2022-04-27,APPROVED,,,
2016-09-19,DENIED,,,
2022-04-27,APPROVED,,,
2022-04-27,APPROVED,,,
2022-01-28,APPROVED,,,
2022-03-28,APPROVED,,,
2022-03-28,APPROVED,,,
2022-03-28,APPROVED,,,
2022-03-28,APPROVED,,,
2022-03-28,APPROVED,,,
2022-03-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,DENIED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-04-28,APPROVED,,,
2022-05-30,APPROVED,,,
2022-05-30,APPROVED,,,
2011-11-21,DENIED,,,
2012-01-20,DENIED,,,
2022-01-31,APPROVED,,,
2007-05-19,DENIED,,,
2022-01-31,APPROVED,,,
2022-03-31,APPROVED,,,
2022-03-31,APPROVED,,,
2022-03-31,APPROVED,,,
2022-05-31,APPROVED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
2020-10-19,DENIED,,,
2011-12-19,DENIED,,,
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,"In Progress"
2023-10-18,DENIED,,,
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
2001-11-18,DENIED,,,
1770-07-07,,,,Inactive
2012-07-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
2007-08-18,DENIED,,,
1770-07-07,APPROVED,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
2006-09-18,DENIED,,,
1770-07-07,,,,Inactive
2007-09-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
2016-11-18,DENIED,,,
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
2014-09-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
2016-11-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
2020-01-19,DENIED,,,
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
2020-09-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
2011-01-19,DENIED,,,
2019-09-18,DENIED,,,
2021-02-20,DENIED,,,
1770-07-07,,,,Inactive
2006-09-18,DENIED,,,
2012-02-20,DENIED,,,
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,Inactive
2018-07-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
2007-01-19,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1930-11-21,DENIED,,,
1770-07-07,,,,Inactive
2025-10-18,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,"In Progress"
2022-01-14,DENIED,,,
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
2022-01-28,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
2022-02-14,DENIED,,,
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
2022-02-17,DENIED,,,
1770-07-07,,,,Inactive
2022-03-03,DENIED,,,
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
2022-03-03,DENIED,,,
2022-03-03,DENIED,,,
1770-07-07,APPROVED,,,"Credential Completed"
2022-03-03,DENIED,,,
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
2022-03-02,DENIED,,,
1770-07-07,APPROVED,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
2022-03-09,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
2022-03-22,"APPROVED (PREVIOUSLY ON APPEAL)",,,
1770-07-07,APPROVED,,,Inactive
2022-03-28,DENIED,,,
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,
1770-07-07,,,,Inactive
2022-03-28,DENIED,,,
1770-07-07,,,,Inactive
2022-03-31,APPROVED,,,
1770-07-07,,,,
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"Credential Completed"
2022-03-31,DENIED,,,
2022-03-28,DENIED,,,
2022-02-21,DENIED,,,
2022-02-08,DENIED,,,
1770-07-07,APPROVED,,,"In Progress"
2022-04-05,"NO TIME IN CARE-CARLA",,,
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
2022-04-05,"APPROVED ON APPEAL (2020)",,,
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"In Progress"
2022-04-07,DENIED,,,
2022-04-07,DENIED,,,
1770-07-07,,,,"In Progress"
2022-04-07,DENIED,,,
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
2022-04-07,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
2022-04-27,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"Credential Completed"
2022-04-27,DENIED,,,
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,Inactive
2022-04-27,DENIED,,,"No time in care-Carla"
2022-04-28,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,APPROVED,,,Inactive
2022-04-28,DENIED,,,
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,APPROVED,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
2022-05-09,DENIED,,,
2022-05-09,DENIED,,,
2022-05-09,DENIED,,,
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"Credential Completed"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,,,,"Credential Completed"
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,Inactive
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"In Progress"
1770-07-07,,,,"In Progress"
1770-07-07,APPROVED,,,Inactive
1770-07-07,,,,"In Progress"
2022-06-06,APPROVED,,," "
2022-06-06,DENIED,,,"Time in Care"
2022-06-06,DENIED,,,"Time in Care"
2022-06-06,APPROVED,,,
2022-06-06,APPROVED,,,
2022-06-06,DENIED,,,"Time in Care"
2022-06-06,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2022-06-14,APPROVED,,,
2018-01-14,APPROVED,,,
2022-06-16,APPROVED,,,
2022-06-16,APPROVED,,,
2022-06-16,DENIED,,,"Time in Care"
2022-06-16,APPROVED,,,
2022-06-16,APPROVED,,,
2022-06-16,APPROVED,,,
2022-06-16,APPROVED,,,
2022-06-16,DENIED,,,"Time in Care"
2022-06-16,APPROVED,,,
2022-06-22,APPROVED,,,
2022-06-22,APPROVED,,,
2022-06-22,APPROVED,,,
2022-06-22,APPROVED,,,
2022-06-22,DENIED,,,
2022-06-22,APPROVED,,,
2022-06-22,APPROVED,,,
2022-06-22,APPROVED,,,
2022-06-22,DENIED,,,"Time in Care"
2022-06-22,APPROVED,,,
2022-06-22,DENIED,,,"Time in Care"
2022-06-28,APPROVED,,,
2022-06-29,APPROVED,,,
2022-06-29,APPROVED,,,
2022-06-29,APPROVED,,,
2022-06-30,APPROVED,,,
2022-06-30,DENIED,,,"Time in Care"
2022-06-30,APPROVED,,,
2022-07-04,APPROVED,,,
2022-07-04,APPROVED,,," "
2022-07-07,APPROVED,,,
2022-07-07,APPROVED,,,
2022-07-07,APPROVED,,,
2022-07-07,APPROVED,,,
2022-07-07,APPROVED,,,
2022-07-08,DENIED,,,"Time in Care"
2022-07-08,APPROVED,,,
2022-07-11,APPROVED,,,
2022-07-11,APPROVED,,,
2022-07-11,APPROVED,,,
2022-07-11,APPROVED,,,
2022-07-11,APPROVED,,,
2022-07-11,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-12,APPROVED,,,
2022-07-18,APPROVED,,,
2022-07-18,APPROVED,,,
2022-07-18,APPROVED,,,
2022-07-18,DENIED,,,"Time in Care"
2022-07-19,APPROVED,,,
2022-07-19,DENIED,,,"Time in Care"
2022-07-19,DENIED,,,"Time in Care"
2022-07-19,APPROVED,,,
2022-07-20,APPROVED,,,
2022-07-21,APPROVED,,,
2022-07-21,APPROVED,,,
2022-07-22,APPROVED,,,
2022-07-22,DENIED,,,"No time in care"
2022-07-22,DENIED,,,"Time in Care"
2022-07-25,APPROVED,,,
2022-07-25,DENIED,,,"Time in Care"
2022-07-26,APPROVED,,,
2022-07-26,APPROVED,,,
2022-07-27,APPROVED,,,
2022-07-27,APPROVED,,,
2022-07-27,APPROVED,,,
2022-07-27,APPROVED,,,
2022-07-27,APPROVED,,,
2022-07-27,APPROVED,,,
2022-08-03,APPROVED,,,
2022-08-03,DENIED,,,"Time in Care"
2022-08-04,DENIED,,,Overage
2022-08-05,APPROVED,,,
2022-08-05,DENIED,,,"Time in Care"
2022-08-05,WITHDREW,,,"withdrew via Gwen at Royal Roads"
2022-08-09,APPROVED,,,
2022-08-11,APPROVED,,,
2022-08-12,APPROVED,,,
2022-08-12,APPROVED,,,
2022-08-15,APPROVED,,,
2022-08-15,APPROVED,,,
2022-08-15,APPROVED,,,
2022-08-16,DENIED,,,"Time in Care"
2022-08-17,DENIED,,,"Time in Care"
2022-08-12,APPROVED,,,
2022-08-17,APPROVED,,,
2022-08-17,APPROVED,,,
2022-08-17,APPROVED,,,
2022-08-17,APPROVED,,,
2022-08-17,APPROVED,,,
2022-08-18,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,DENIED,,,"No time in care"
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,DENIED,,,"Time in Care"
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,DENIED,,,"Time in Care"
2022-09-12,DENIED,,,"Time in Care"
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-08-17,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,DENIED,,,"Time in Care"
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-12,DENIED,,,"Time in Care"
2022-09-12,APPROVED,,,
2022-07-11,APPROVED,,,
2002-09-20,DENIED,,,Overage
2002-09-20,APPROVED,,,
2002-09-20,APPROVED,,,
2002-09-20,DENIED,,,"Time in Care"
2002-09-20,DENIED,,,"No Time in Care"
2002-09-20,APPROVED,,,
2002-09-20,DENIED,,,"Time in Care"
2002-09-20,APPROVED,,,
2002-09-20,DENIED,,,"Time in Care"
2002-09-20,DENIED,,,"Time in Care"
2002-09-20,APPROVED,,,
2002-09-20,DENIED,,,"No Time in Care"
2002-09-20,APPROVED,,,
2002-09-20,DENIED,,,"No Time in Care"
2002-09-20,APPROVED,,,
2002-09-20,DENIED,,,"No Time in Care"
2022-09-02,APPROVED,,,
2022-09-02,APPROVED,,,
2022-09-02,APPROVED,,,
2022-09-02,APPROVED,,,
2022-09-02,APPROVED,,,
2022-09-02,APPROVED,,,
2022-09-06,APPROVED,,,
2022-09-06,APPROVED,,,
2022-09-06,APPROVED,,,
2022-09-06,APPROVED,,,
2022-09-07,APPROVED,,,
2022-09-07,DENIED,,,"Time in Care"
2022-09-07,DENIED,,,"Time in Care"
2022-09-08,APPROVED,,,
2022-09-08,APPROVED,,,
2022-09-08,APPROVED,,,
2022-09-08,APPROVED,,,
2022-09-08,APPROVED,,,
2022-09-08,APPROVED,,,
2022-09-09,APPROVED,,,
2022-09-09,APPROVED,,,
2022-09-09,APPROVED,,,
2022-09-09,DENIED,,,"Time in Care / Overage"
2022-09-09,DENIED,,,Overage
2022-09-12,APPROVED,,,
2022-09-12,APPROVED,,,
2022-09-13,APPROVED,,,
